매출등급,대분류업종,대분류업종코드,도로명주소,위도,경도,num_of_company(near 3km),num_of_large(near 1km),num_of_bus_stop(near 500m),num_of_hospital(near 1km),num_of_theather(near 1km),num_of_camp(near 3km),num_of_school(near 500m),nearest_subway_name,nearest_subway_distance,num_of_subway(near 500m),num_of_gvn_office(near 500m),parks_within_500m,parking_lots_within_500m,university_within_0m_500m,university_within_500m_1000m,university_within_1000m_1500m,university_within_1500m_2000m
1,유흥주점,9,경산시 강변서로53길 3-3,35.8303507,128.7317494,125,2,11,8,6,1,2,정평,857.445843277844,0,2,3,4,0,0,0,0
1,음식점,1,경산시 일연로 78-4,35.8200481,128.8230553,288,0,10,0,0,0,3,영남대,6586.711525399671,0,3,0,0,0,0,0,1
1,음식점,1,경산시 대학로296길 11,35.910447,128.8251321,213,1,6,0,5,0,1,영남대,10491.687250013216,0,0,0,0,0,0,0,0
1,유흥주점,9,경산시 경산로44길 3-6,35.8277716,128.7256558,123,3,15,5,0,1,1,정평,1126.4749467165277,0,1,4,4,0,0,0,0
1,기타,0,경산시 금송로 171,35.9267321,128.8251569,244,0,2,0,0,0,2,영남대,11961.346904276274,0,0,0,0,0,0,0,0
1,서비스,4,경산시 노선길 59,35.8539634,128.7540205,189,0,3,0,0,0,0,영남대,1956.8744482553088,0,0,0,0,0,0,0,0
1,교육,8,경산시 백자로10길 11,35.8107151,128.7565267,106,0,18,2,0,1,2,정평,2285.623097966461,0,1,3,0,0,0,1,0
1,소매업,6,경산시 원효로32길 29-1,35.8181407,128.7529726,142,0,20,1,0,1,1,정평,1564.4978382073357,0,0,0,0,0,0,0,1
1,교육,8,경산시 경산로15길 1-1,35.815894,128.7308905,147,1,12,5,0,1,4,정평,1073.2333428479371,0,1,0,4,0,0,0,1
1,소매업,6,경산시 금송로 403,35.9451915,128.8354716,230,0,5,0,0,0,0,영남대,14189.761808812416,0,1,0,0,0,0,0,0
1,교육,8,경산시 중앙초등길 40-2,35.8246072,128.7334295,130,2,6,9,6,1,2,정평,351.3143078377473,1,4,2,11,0,0,0,0
1,음식점,1,경산시 경안로42길 36-1,35.8247539,128.7401094,137,2,10,8,6,1,0,정평,268.9198590412357,1,4,2,6,0,0,0,0
1,유흥주점,9,경산시 대학로59길 11,35.838108,128.7532298,320,0,4,1,0,1,0,영남대,196.77572007904715,1,1,0,0,0,0,0,0
1,음식점,1,경산시 대학로 280,35.8330177,128.7532086,309,0,4,1,0,1,0,영남대,370.1876815309393,1,1,0,0,0,0,0,0
1,교육,8,경산시 압독2로 57,35.8408933,128.7693091,369,0,8,0,0,1,1,영남대,1560.6459717079017,0,3,0,0,0,0,0,0
1,기타,0,경산시 중방로 115-1,35.832534,128.7459843,214,0,8,1,6,1,0,임당,470.4413533106039,1,1,1,0,0,0,0,0
1,운송업,3,경산시 성암로 8,35.821,128.7190648,87,0,16,2,0,0,1,정평,1678.7393701804167,0,1,0,1,0,0,0,0
1,제조업,5,경산시 팔공로 590,35.9569844,128.8066462,169,0,5,0,0,1,1,영남대,14235.899699536274,0,0,0,0,0,0,0,0
1,미용,2,경산시 경청로219길 1,35.8029798,128.7380145,123,0,19,1,0,1,2,정평,2339.807558297044,0,0,1,0,0,1,0,1
1,운송업,3,경산시 중앙로17길 58-5,35.8285483,128.7350183,130,2,4,8,6,1,0,정평,537.7156703485131,0,2,2,6,0,0,0,0
1,운송업,3,경산시 원효로28길 36,35.8190467,128.7501106,137,0,18,1,0,1,1,정평,1287.6686561547976,0,0,0,0,0,0,0,1
1,유흥주점,9,경산시 중앙로14길 11,35.8216864,128.7348045,131,2,10,10,0,1,1,정평,344.1722346162685,1,2,1,9,0,0,0,0
1,소매업,6,경산시 경안로67길 8-16,35.8370043,128.731734,118,2,15,3,6,0,1,임당,909.3309172358108,0,1,1,1,0,0,0,0
1,서비스,4,경산시 경산로7길 14-12,35.8129847,128.7313389,159,1,12,2,0,1,3,정평,1340.114624542308,0,1,0,2,0,0,0,1
1,운송업,3,경산시 금호강변로 820,35.9055337,128.820763,172,0,4,0,5,0,0,영남대,9819.526431360484,0,0,0,0,0,0,0,1
1,운송업,3,경산시 대명길17길 28,35.7806859,128.7183822,179,0,4,0,0,1,0,정평,5105.938044508646,0,0,0,0,0,0,1,0
1,운송업,3,경산시 백자로10길 11,35.8107151,128.7565267,106,0,18,2,0,1,2,정평,2285.623097966461,0,1,3,0,0,0,1,0
1,기타,0,경산시 삼성현로 558,35.804433,128.7593837,89,0,8,1,0,1,1,정평,2956.355576512274,0,0,0,0,0,0,1,1
1,기타,0,경산시 선화로20길 15,35.8655435,128.7957509,517,0,2,0,0,0,0,영남대,5043.216414754893,0,0,0,0,0,0,0,0
1,운송업,3,경산시 하양로 199-7,35.9181051,128.8276123,234,1,6,0,5,0,0,영남대,11302.007730069416,0,2,0,0,0,0,0,0
1,소매업,6,경산시 장산로 319,35.8154807,128.7597132,164,0,17,2,0,1,2,정평,2241.315007552164,0,2,2,0,0,0,0,1
1,기타,0,경산시 펜타힐즈2로 60,35.8290539,128.7215163,97,1,13,4,0,0,1,정평,1526.6434165527846,0,3,2,5,0,0,0,0
1,음식점,1,경산시 들뫼길31길 33,35.7978953,128.7760503,89,0,7,0,0,1,0,정평,4551.790685911133,0,1,0,0,1,0,0,0
1,기타,0,경산시 대곡로 202,35.917132,128.7954676,83,0,2,0,0,0,0,영남대,9750.808175785303,0,0,0,0,0,0,1,0
1,소매업,6,경산시 장산로23길 1,35.8184318,128.737732,134,1,9,8,0,1,1,정평,625.7900381594645,0,3,0,4,0,0,0,1
1,미용,2,경산시 백양로32길 18,35.8107151,128.7565267,106,0,18,2,0,1,2,정평,2285.623097966461,0,1,3,0,0,0,1,0
1,소매업,6,경산시 경안로 288,35.8328119,128.7356657,134,2,11,4,6,1,1,임당,511.772062526905,0,0,0,0,0,0,0,0
1,교육,8,경산시 대학로298길 22,35.9120669,128.8254357,220,1,6,0,5,0,1,영남대,10649.912401075706,0,2,0,0,0,0,0,0
1,소매업,6,경산시 압독2로 30,35.84108250000001,128.7657812,349,0,14,0,0,1,2,영남대,1271.7438057833806,0,3,0,0,0,0,0,0
1,소매업,6,경산시 자인로 188-6,35.8165323,128.8241673,294,0,7,0,0,0,2,영남대,6799.461875861936,0,0,0,0,0,0,0,0
1,운송업,3,경산시 백자로10길 11,35.8107151,128.7565267,106,0,18,2,0,1,2,정평,2285.623097966461,0,1,3,0,0,0,1,0
1,소매업,6,경산시 문천길 57,35.8966219,128.8289359,311,0,9,0,0,0,1,영남대,9581.658654329496,0,0,0,0,0,0,0,1
1,기타,0,경산시 삼성현로 188-35,35.8141045,128.7207507,111,0,3,0,0,0,0,정평,1856.1508892474465,0,0,1,0,0,0,0,0
1,미용,2,경산시 문천길 25,35.8983538,128.8263978,276,0,12,0,0,0,1,영남대,9556.216139831402,0,0,0,0,0,0,0,0
1,기타,0,경산시 중앙로14길 4,35.82205039999999,128.7341886,130,2,10,9,0,1,1,정평,355.8172538436122,1,2,1,8,0,0,0,0
1,소매업,6,경산시 중앙로 39,35.8217788,128.7314661,128,2,10,9,0,1,2,정평,581.3478562488127,0,3,0,8,0,0,0,0
1,소매업,6,경산시 어봉지길 109,35.8031885,128.7856286,136,0,4,0,0,0,0,영남대,4717.121552947255,0,0,0,0,0,0,1,0
1,소매업,6,경산시 성암로7길 34,35.8251074,128.7202826,85,0,18,2,0,0,1,정평,1538.399926128598,0,1,1,3,0,0,0,0
1,음식점,1,경산시 매봉로 105,35.8838284,128.8257223,518,0,4,0,0,0,1,영남대,8422.852174780117,0,1,0,0,0,0,0,0
1,음식점,1,경산시 경안로 85,35.8151394,128.7386355,159,1,10,5,0,1,3,정평,997.428477263103,0,3,0,0,0,0,1,0
1,소매업,6,경산시 대경로 739,35.91221609999999,128.8209969,204,1,12,0,5,0,2,영남대,10421.738824934708,0,1,0,0,0,0,0,1
1,미용,2,경산시 경안로 188,35.8244042,128.7374119,132,2,10,10,6,1,0,정평,40.77483167734038,1,4,3,8,0,0,0,0
1,운송업,3,경산시 황제1길 86-31,35.8580032,128.8188739,672,0,8,0,0,0,0,영남대,6420.832208150974,0,0,1,0,0,0,0,0
1,서비스,4,경산시 성암로21길 70,35.8309736,128.7266249,120,2,21,5,6,0,2,정평,1229.5998998830005,0,2,4,4,0,0,0,0
1,기타,0,경산시 원효로 1373-8,35.7954732,128.8732132,40,0,12,0,0,0,2,영남대,11775.819748397023,0,2,0,0,0,0,0,0
1,음식점,1,경산시 성암로15길 26,35.825853,128.723584,122,2,14,3,0,0,1,정평,1251.5996412559257,0,1,2,6,0,0,0,0
1,유흥주점,9,경산시 중앙로 54-7,35.8216975,128.7333821,129,2,9,9,0,1,2,정평,437.41925124113743,1,3,1,8,0,0,0,0
1,음식점,1,경산시 백천동로 69,35.802419,128.7357162,124,0,15,1,0,1,2,정평,2405.076038541038,0,0,0,0,0,1,0,1
1,숙박,10,경산시 팔공로 92,35.9632581,128.7531538,7,0,4,0,0,1,0,영남대,14081.592949302118,0,0,0,0,0,0,0,0
1,도매업,7,경산시 청운2로 30,35.8400439,128.7523448,300,0,6,1,0,1,0,영남대,413.8561869442413,1,1,1,0,0,0,0,0
1,기타,0,경산시 하양로 497,35.9276794,128.8574583,171,0,3,0,0,0,0,영남대,13846.614749148694,0,0,0,0,0,0,0,0
1,교육,8,경산시 경산로42길 22-10,35.8268207,128.7283335,125,2,10,7,0,1,1,정평,862.7487298504619,0,1,5,5,0,0,0,0
1,운송업,3,경산시 경산로 25,35.8119781,128.7324098,161,0,8,3,0,1,1,정평,1410.202657281665,0,1,0,0,0,0,1,0
1,서비스,4,경산시 원효로 38,35.8238714,128.7416902,137,2,7,8,0,1,0,정평,401.0028551416983,1,4,2,3,0,0,0,0
1,음식점,1,경산시 대부길 175,35.8969764,128.8113457,149,0,0,0,0,0,0,영남대,8547.394781188397,0,0,0,0,0,0,1,0
1,음식점,1,경산시 문화로2길 13,35.9109482,128.8145009,149,1,12,0,5,0,1,영남대,9969.953895893786,0,2,0,0,0,0,1,0
1,교육,8,경산시 대학로16길 22-5,35.8318364,128.7300531,121,3,14,7,6,1,1,임당,1029.8276677886238,0,1,4,4,0,0,0,0
1,미용,2,경산시 경안로69길 8,35.8386318,128.7316899,117,1,10,3,6,0,0,임당,992.2863804784432,0,0,1,1,0,0,0,0
1,기타,0,경산시 대구대로 216,35.8970781,128.8464769,338,0,6,0,0,0,0,영남대,10804.5266320272,0,0,0,0,0,1,0,0
1,소매업,6,경산시 대학로 924,35.8742397,128.7981085,476,0,6,0,0,0,0,영남대,5857.167090218526,0,0,0,0,0,0,0,0
1,소매업,6,경산시 대학로295길 6-3,35.910027,128.8225876,194,1,7,0,5,0,2,영남대,10313.539483036217,0,1,0,0,0,0,0,1
1,기타,0,경산시 삼성현로15길 58,35.8260373,128.7225123,99,2,16,2,0,0,1,정평,1350.46792583141,0,2,2,6,0,0,0,0
1,운송업,3,경산시 삼성현로31길 7,35.8197876,128.7204443,88,0,15,2,0,0,1,정평,1591.6170454883506,0,1,1,1,0,0,0,0
1,기타,0,경산시 장산로 268,35.816968,128.7534616,134,0,23,1,0,1,1,정평,1662.211240916167,0,0,1,0,0,0,0,1
1,음식점,1,경산시 삼풍로4길 4,35.8223236,128.7557471,225,0,6,0,0,1,0,영남대,1576.3068826539377,0,0,0,0,0,0,0,0
1,음식점,1,경산시 경안로67길 8-8,35.8368957,128.7325222,118,2,15,3,6,0,1,임당,838.6851464854263,0,0,1,1,0,0,0,0
1,미용,2,경산시 원효로 398,35.811766,128.7780274,192,0,9,1,0,1,1,영남대,3545.356074993457,0,0,0,0,0,0,0,1
1,운송업,3,경산시 성암로 26,35.8216335,128.7211354,88,1,18,2,0,0,1,정평,1481.6015151328584,0,1,1,1,0,0,0,0
1,기타,0,경산시 팔공로 163,35.9611778,128.7607323,24,0,6,0,0,2,0,영남대,13868.50846887064,0,0,0,0,0,0,0,0
1,미용,2,경산시 일연로 76-2,35.8198968,128.8229198,290,0,10,0,0,0,3,영남대,6579.582671855725,0,3,0,0,0,0,0,1
1,미용,2,경산시 금송로 20,35.9150451,128.8175888,188,2,17,0,5,0,3,영남대,10502.74262814192,0,1,0,0,0,0,0,1
1,제조업,5,경산시 하양로 13-13,35.9152251,128.825278,234,1,10,0,5,0,1,영남대,10919.878213270844,0,2,0,0,0,0,0,0
1,기타,0,경산시 갓바위로 35,35.9616108,128.790989,102,0,13,0,0,1,0,영남대,14316.5040617875,0,0,0,0,0,0,0,0
1,음식점,1,경산시 원효로 78,35.8231806,128.7461574,163,0,10,6,0,1,2,정평,810.0200199747809,0,2,0,0,0,0,0,0
1,기타,0,경산시 대학로 928,35.8743202,128.7985223,483,0,5,0,0,0,0,영남대,5889.637102045314,0,0,0,0,0,0,0,0
1,서비스,4,경산시 갓바위로 153-25,35.9712433,128.7841558,70,0,4,0,0,1,0,영남대,15230.19662158944,0,0,0,0,0,0,0,0
1,교육,8,경산시 미래로 114,35.8101191,128.7669454,129,0,1,2,0,1,0,정평,3096.7478144995143,0,0,0,0,0,0,0,1
1,교육,8,경산시 백자로10길 55,35.8087117,128.7591888,99,0,14,2,0,1,1,정평,2612.9485092554755,0,1,2,0,0,0,1,0
1,서비스,4,경산시 성암로12길 40-13,35.8199392,128.7237783,118,1,17,3,0,1,1,정평,1301.0777381943954,0,1,1,3,0,0,0,0
1,교육,8,경산시 성암로8길 5,35.8225141,128.7223918,94,1,21,3,0,0,2,정평,1354.306819165413,0,1,1,2,0,0,0,0
1,음식점,1,경산시 압독2로1길 8,35.8428925,128.7633078,343,0,17,0,0,1,2,영남대,1183.622184707787,0,2,0,0,0,0,0,0
1,소매업,6,경산시 중앙로14길 7,35.8219509,128.7345814,131,2,11,10,0,1,1,정평,336.47320041355914,1,2,1,10,0,0,0,0
1,기타,0,경산시 중앙로 20,35.8202163,128.7298903,128,1,12,9,0,1,4,정평,790.6239447469188,0,2,0,7,0,0,0,0
1,운송업,3,경산시 둥지로 32,35.8416262,128.7551394,319,0,11,0,0,1,0,영남대,617.8047319936671,0,2,1,0,0,0,0,0
1,소매업,6,경산시 청운로 13,35.8370579,128.7525877,309,0,4,1,0,1,0,영남대,85.72035689345569,1,3,0,0,0,0,0,0
1,제조업,5,경산시 송내공단길 107,35.7865824,128.8258943,183,0,1,0,0,0,1,영남대,8598.67844556795,0,0,0,0,0,0,0,0
1,소매업,6,경산시 삼성현로15길 28-1,35.8250986,128.7194921,84,0,19,2,0,0,1,정평,1609.5660338269458,0,1,0,3,0,0,0,0
1,음식점,1,경산시 들뫼길31길 13,35.79889,128.7742152,78,0,9,1,0,1,0,정평,4353.690462411513,0,1,0,0,1,0,0,0
1,운송업,3,경산시 백천동로 5,35.8072472,128.738624,141,0,20,1,0,1,0,정평,1869.3963489026817,0,0,1,0,0,1,0,0
1,교육,8,경산시 펜타힐즈2로 59,35.8290533,128.719896,81,1,14,4,0,0,1,정평,1663.8919111897535,0,2,2,4,0,0,0,0
1,음식점,1,경산시 대학로 333,35.8397111,128.757264,327,0,14,0,0,1,0,영남대,538.8082872522058,0,2,0,0,0,0,0,0
1,기타,0,경산시 대구대로 283,35.8951777,128.8523371,315,0,7,0,0,0,0,영남대,11097.868711713223,0,0,0,0,0,1,0,0
1,제조업,5,경산시 가마실길 50,35.9079712,128.8012825,82,0,2,0,0,0,0,영남대,9066.335252968453,0,1,0,0,1,0,0,0
1,소매업,6,경산시 경안로31길 19,35.820502,128.7353911,131,1,8,10,0,1,2,정평,429.1911600264253,1,3,0,7,0,0,0,0
1,기타,0,경산시 펜타힐즈2로 17,35.8267867,128.7168252,81,1,11,2,0,0,1,정평,1871.041381265905,0,1,2,9,0,0,0,0
1,소매업,6,경산시 중앙로 39,35.8217788,128.7314661,128,2,10,9,0,1,2,정평,581.3478562488127,0,3,0,8,0,0,0,0
1,미용,2,경산시 성암로 40,35.8216335,128.7211354,88,1,18,2,0,0,1,정평,1481.6015151328584,0,1,1,1,0,0,0,0
1,제조업,5,경산시 금송로 26,35.915413,128.8173632,189,2,15,0,5,0,3,영남대,10525.427837195715,0,1,0,0,0,0,0,1
1,기타,0,경산시 원효로32길 10,35.8198493,128.7533654,169,0,16,1,0,1,1,정평,1528.6122251370866,0,0,0,0,0,0,0,1
1,운송업,3,경산시 원효로 140,35.8214406,128.7524869,180,0,16,1,0,1,0,정평,1406.4392675979443,0,0,0,0,0,0,0,0
1,운송업,3,경산시 동부길 26,35.8187035,128.8258278,272,0,9,0,0,0,3,영남대,6869.0262972628525,0,3,0,0,0,0,0,1
1,소매업,6,경산시 남매로 4,35.8114566,128.7405828,154,0,11,3,0,1,3,정평,1430.1715189311392,0,2,0,0,0,1,0,0
1,소매업,6,경산시 자인로 180-1,35.8162695,128.8249073,295,0,6,0,0,0,2,영남대,6872.178146500341,0,0,0,0,0,0,0,0
1,소매업,6,경산시 대학로 1525,35.9140586,128.8208847,212,1,15,0,5,0,2,영남대,10581.640880119072,0,3,0,0,0,0,0,1
1,음식점,1,경산시 새터길 36,35.9584127,128.7902534,102,0,10,0,0,1,0,영남대,13956.10894890525,0,0,0,0,0,0,0,0
1,소매업,6,경산시 하양로 51-6,35.9104245,128.8145423,149,1,12,0,5,0,1,영남대,9923.868152368786,0,2,0,0,0,0,1,0
1,운송업,3,경산시 금송로 325,35.9385911,128.8319048,269,0,7,0,0,0,0,영남대,13397.984935226345,0,1,0,0,0,0,0,0
1,기타,0,경산시 경안로31길 30,35.8208797,128.7345118,131,2,10,10,0,1,2,정평,431.2955107198063,1,2,0,7,0,0,0,0
1,소매업,6,경산시 금호강변로 820,35.9055337,128.820763,172,0,4,0,5,0,0,영남대,9819.526431360484,0,0,0,0,0,0,0,1
1,운송업,3,경산시 삼성현로31길 7,35.8197876,128.7204443,88,0,15,2,0,0,1,정평,1591.6170454883506,0,1,1,1,0,0,0,0
1,기타,0,경산시 삼성현로31길 12,35.8183528,128.7223433,87,1,12,3,0,0,1,정평,1489.118077456376,0,0,1,1,0,0,0,0
1,소매업,6,경산시 경안로38길 10,35.8249607,128.7378996,132,2,8,10,6,1,0,정평,115.64917297974075,1,5,3,7,0,0,0,0
1,소매업,6,경산시 성암로 35,35.8229315,128.7215093,94,1,20,2,0,0,2,정평,1428.6475422908657,0,1,1,2,0,0,0,0
1,기타,0,경산시 삼풍로 16,35.8219659,128.7551815,209,0,7,1,0,1,0,영남대,1608.3305486744337,0,0,0,0,0,0,0,0
1,소매업,6,경산시 경안로31길 19,35.820502,128.7353911,131,1,8,10,0,1,2,정평,429.1911600264253,1,3,0,7,0,0,0,0
1,기타,0,경산시 경안로 62,35.8130549,128.7390319,165,0,8,4,0,1,3,정평,1231.3958685701111,0,2,0,0,0,0,1,0
1,소매업,6,경산시 대학로 283,35.8366295,128.7530748,316,0,3,1,0,1,0,영남대,32.85474672015035,1,3,0,0,0,0,0,0
1,미용,2,경산시 하양로 66,35.9108797,128.8161168,165,1,12,0,5,0,1,영남대,10045.76994224274,0,2,0,0,0,0,1,0
1,기타,0,경산시 용대로 30-11,35.7957798,128.8768388,34,0,12,0,0,0,2,영남대,12066.1071048197,0,2,0,0,0,0,0,0
1,제조업,5,경산시 중앙로16길 6,35.822694,128.735623,131,2,9,10,0,1,1,정평,211.58254722571544,1,4,1,9,0,0,0,0
1,기타,0,경산시 하양로 74-2,35.9113763,128.8167205,171,1,12,0,5,0,1,영남대,10122.081048106083,0,2,0,0,0,0,1,0
1,음식점,1,경산시 압독3로2길 8-12,35.8395865,128.76405,356,0,18,0,0,1,2,영남대,1064.271602921082,0,0,0,0,0,0,0,0
1,미용,2,경산시 하양로 89,35.9130211,128.8175189,180,1,16,0,5,0,1,영남대,10313.256070746971,0,2,0,0,0,0,0,1
1,음식점,1,경산시 중앙로 47,35.8219241,128.7324853,128,2,9,9,0,1,2,정평,492.0726810037903,1,3,1,7,0,0,0,0
1,기타,0,경산시 하양로 117,35.9145154,128.8198194,208,1,14,0,5,0,1,영남대,10567.716687252803,0,2,0,0,0,0,0,1
1,소매업,6,경산시 중앙로16길 29,35.8205508,128.7362584,131,1,9,10,0,1,0,정평,399.565173177182,1,4,0,7,0,0,0,1
1,소매업,6,경산시 경안로31길 19,35.820502,128.7353911,131,1,8,10,0,1,2,정평,429.1911600264253,1,3,0,7,0,0,0,0
1,운송업,3,경산시 경산로 21,35.810695,128.7332406,160,0,7,2,0,1,1,정평,1526.5777536470785,0,1,0,0,0,0,1,0
1,소매업,6,경산시 불굴사길 131,35.949647,128.7840613,58,0,0,0,0,1,0,영남대,12881.065990545752,0,0,0,0,0,0,0,0
1,소매업,6,경산시 남매로 45,35.815053,128.7413046,156,0,7,4,0,1,3,정평,1064.0198246733742,0,3,1,0,0,0,1,0
1,기타,0,경산시 경안로29길 19,35.8199977,128.7358689,131,1,8,10,0,1,0,정평,467.7507626672298,1,4,0,6,0,0,0,1
1,유흥주점,9,경산시 중앙로18길 32,35.8207035,128.7369631,135,1,11,10,0,1,0,정평,373.2233435199629,1,4,0,6,0,0,0,1
1,제조업,5,경산시 설총로 799,35.8075482,128.8285209,323,0,4,0,0,0,0,영남대,7538.708897296007,0,0,0,0,0,0,0,0
1,기타,0,경산시 원효로 16,35.8236892,128.7393987,136,2,12,8,0,1,0,정평,197.69203322199672,1,5,2,7,0,0,0,0
1,운송업,3,경산시 경청로222길 34,35.8024651,128.7440017,124,0,7,1,0,1,3,정평,2472.2096536578324,0,0,1,0,1,0,0,0
1,음식점,1,경산시 압독3로2길 3-4,35.8406154,128.7646017,354,0,16,0,0,1,2,영남대,1153.294648215249,0,0,0,0,0,0,0,0
1,음식점,1,경산시 경산로34길 33,35.8238237,128.7282977,128,2,12,9,0,1,2,정평,810.1501242537006,0,2,2,6,0,0,0,0
1,운송업,3,경산시 경안로 9-1,35.832658,128.7336851,124,2,10,5,6,1,1,임당,689.4645978023366,0,1,0,0,0,0,0,0
1,교육,8,경산시 경안로33길 40,35.8207052,128.7335195,129,2,14,9,0,1,2,정평,502.5963936985689,0,3,0,7,0,0,0,0
1,운송업,3,경산시 계양로16길 13,35.8216276,128.7499427,174,0,14,1,0,1,3,정평,1177.516771310726,0,0,0,0,0,0,0,0
1,운송업,3,경산시 영청길 10,35.8736797,128.799747,507,0,8,0,0,0,0,영남대,5917.510363259073,0,0,0,0,0,0,0,0
1,소매업,6,경산시 압독2로8길 6,35.84069,128.7657469,348,0,14,0,0,1,2,영남대,1251.5235619222328,0,3,0,0,0,0,0,0
1,소매업,6,경산시 가일길3길 14,35.8374916,128.7736198,382,0,7,0,0,1,0,영남대,1870.71902400884,0,3,0,0,0,0,0,0
1,기타,0,경산시 성암로12길 40-7,35.8199041,128.7242811,125,1,17,3,0,1,1,정평,1260.058735197642,0,1,1,3,0,0,0,0
1,소매업,6,경산시 중앙로 39,35.8217788,128.7314661,128,2,10,9,0,1,2,정평,581.3478562488127,0,3,0,8,0,0,0,0
1,제조업,5,경산시 대학로 280,35.8330177,128.7532086,309,0,4,1,0,1,0,영남대,370.1876815309393,1,1,0,0,0,0,0,0
1,운송업,3,경산시 대학로28길 31,35.8313283,128.7384858,141,1,10,5,6,1,0,임당,384.6309995401202,1,0,2,1,0,0,0,0
1,소매업,6,경산시 성암로10길 2-6,35.8221563,128.7227234,94,1,19,3,0,0,1,정평,1330.3100271391795,0,1,1,2,0,0,0,0
1,소매업,6,경산시 펜타힐즈2로 45,35.8279872,128.719299,82,1,13,4,0,0,1,정평,1680.366634030094,0,1,1,5,0,0,0,0
1,음식점,1,경산시 장산로 258,35.817361,128.7524659,134,0,21,1,0,1,1,정평,1562.312788632876,0,0,0,0,0,0,0,1
1,제조업,5,경산시 평사1길 7-12,35.8888248,128.8600201,251,0,6,0,0,0,0,영남대,11287.23966286801,0,0,0,0,0,0,0,1
1,제조업,5,경산시 임당로12길 27,35.8405961,128.7454806,230,0,9,1,0,1,1,영남대,824.0421806498833,0,1,0,0,0,0,0,0
1,기타,0,경산시 경리길 11-10,35.7924323,128.8432324,141,0,5,0,0,0,0,영남대,9502.546129065237,0,0,0,0,0,0,0,0
1,기타,0,경산시 백자로 76,35.8122845,128.7555735,113,0,21,2,0,1,1,정평,2108.588292440868,0,1,2,0,0,0,1,0
1,운송업,3,경산시 보인길9길 6-1,35.8814459,128.8067297,529,0,0,1,0,0,0,영남대,6973.145221964213,0,0,1,0,0,0,0,0
1,기타,0,경산시 대학로 366,35.8408613,128.7605687,338,0,15,0,0,1,1,영남대,850.3417789582405,0,2,0,0,0,0,0,0
1,음식점,1,경산시 남천로 499,35.7689791,128.7250129,192,0,6,0,0,1,1,정평,6210.798425037386,0,2,0,0,0,0,0,1
1,음식점,1,경산시 중앙로 4-1,35.8195689,128.7285766,128,1,15,6,0,1,5,정평,929.3431922775356,0,1,0,7,0,0,0,0
1,기타,0,경산시 백양로34길 2-10,35.8104245,128.7585338,112,0,19,2,0,1,3,정평,2446.463795484818,0,1,3,0,0,0,1,0
1,소매업,6,경산시 경산로 173,35.8238513,128.7264511,127,2,14,4,0,1,3,정평,976.8669788948296,0,2,2,3,0,0,0,0
1,제조업,5,경산시 설총로163길 9,35.80800869999999,128.8280158,323,0,4,0,0,0,0,영남대,7475.741070647986,0,0,0,0,0,0,0,0
1,음식점,1,경산시 초원길 53-5,35.8930964,128.8366274,430,0,6,0,0,0,0,영남대,9836.007153273442,0,0,0,0,0,0,1,0
1,소매업,6,경산시 평산1길 37-35,35.799333,128.7632552,56,0,2,1,0,1,0,정평,3612.0225014663774,0,0,0,0,0,0,1,1
1,소매업,6,경산시 중앙로 39,35.8217788,128.7314661,128,2,10,9,0,1,2,정평,581.3478562488127,0,3,0,8,0,0,0,0
1,미용,2,경산시 대학로9길 11,35.835459,128.7274833,117,3,18,3,6,0,1,임당,1242.141559656406,0,1,2,3,0,0,0,0
1,음식점,1,경산시 삼풍로6길 8,35.8224573,128.7562946,226,0,5,0,0,1,0,영남대,1570.3952686840132,0,0,0,0,0,0,0,0
